date,description,category,amount,day_of_week,is_weekend,month,year,label,source
2024-10-05,Coffee,Kopi & Minuman,240000,5,1,10,2024,0,dataset_2
2024-10-05,Learning,Pendidikan,528000,5,1,10,2024,0,dataset_2
2024-10-05,Restaurant,Makanan & Minuman,128000,5,1,10,2024,0,dataset_2
2024-10-05,Learning,Pendidikan,240000,5,1,10,2024,0,dataset_2
2024-10-06,Transport,Transportasi,8000,6,1,10,2024,1,dataset_2
2024-10-06,Market,Kebutuhan Dapur,8000,6,1,10,2024,0,dataset_2
2024-10-06,Coffee,Kopi & Minuman,240000,6,1,10,2024,0,dataset_2
2024-10-06,Market,Kebutuhan Dapur,40000,6,1,10,2024,0,dataset_2
2024-10-06,Phone,Tagihan Utilitas,256000,6,1,10,2024,0,dataset_2
2024-10-07,Transport,Transportasi,8000,0,0,10,2024,0,dataset_2
2024-10-07,Market,Kebutuhan Dapur,112000,0,0,10,2024,0,dataset_2
2024-10-07,Restaurant,Makanan & Minuman,144000,0,0,10,2024,0,dataset_2
2024-10-07,Coffee,Kopi & Minuman,102400,0,0,10,2024,0,dataset_2
2024-10-07,Coffee,Kopi & Minuman,112000,0,0,10,2024,0,dataset_2
2024-10-07,Coffee,Kopi & Minuman,115200,0,0,10,2024,0,dataset_2
2024-10-07,Market,Kebutuhan Dapur,256000,0,0,10,2024,0,dataset_2
2024-10-08,Transport,Transportasi,8000,1,0,10,2024,1,dataset_2
2024-10-08,Market,Kebutuhan Dapur,118400,1,0,10,2024,0,dataset_2
2024-10-08,Restaurant,Makanan & Minuman,176000,1,0,10,2024,0,dataset_2
2024-10-08,Clothing,Belanja & Lifestyle,2400000,1,0,10,2024,0,dataset_2
2024-10-08,Market,Kebutuhan Dapur,128000,1,0,10,2024,0,dataset_2
2024-10-08,Coffee,Kopi & Minuman,240000,1,0,10,2024,0,dataset_2
2024-10-08,Taxi,Transportasi,112000,1,0,10,2024,0,dataset_2
2024-10-08,Transport,Transportasi,8000,1,0,10,2024,0,dataset_2
2024-10-09,Restaurant,Makanan & Minuman,368000,2,0,10,2024,0,dataset_2
2024-10-09,Transport,Transportasi,8000,2,0,10,2024,0,dataset_2
2024-10-09,Coffee,Kopi & Minuman,240000,2,0,10,2024,0,dataset_2
2024-10-09,Coffee,Kopi & Minuman,128000,2,0,10,2024,0,dataset_2
2024-10-09,Transport,Transportasi,24000,2,0,10,2024,0,dataset_2
2024-10-09,Market,Kebutuhan Dapur,88000,2,0,10,2024,0,dataset_2
2024-10-10,Learning,Pendidikan,800000,3,0,10,2024,0,dataset_2
2024-10-10,Transport,Transportasi,16000,3,0,10,2024,0,dataset_2
2024-10-10,Coffee,Kopi & Minuman,240000,3,0,10,2024,0,dataset_2
2024-10-10,Coffee,Kopi & Minuman,128000,3,0,10,2024,0,dataset_2
2024-10-10,Transport,Transportasi,8000,3,0,10,2024,0,dataset_2
2024-10-11,Transport,Transportasi,8000,4,0,10,2024,0,dataset_2
2024-10-11,Market,Kebutuhan Dapur,128000,4,0,10,2024,0,dataset_2
2024-10-11,Phone,Tagihan Utilitas,48000,4,0,10,2024,0,dataset_2
2024-10-11,Coffee,Kopi & Minuman,240000,4,0,10,2024,0,dataset_2
2024-10-11,Coffee,Kopi & Minuman,128000,4,0,10,2024,0,dataset_2
2024-10-11,Market,Kebutuhan Dapur,84800,4,0,10,2024,0,dataset_2
2024-10-12,Transport,Transportasi,8000,5,1,10,2024,1,dataset_2
2024-10-12,Market,Kebutuhan Dapur,118400,5,1,10,2024,0,dataset_2
2024-10-12,Restaurant,Makanan & Minuman,92800,5,1,10,2024,0,dataset_2
2024-10-12,Coffee,Kopi & Minuman,89600,5,1,10,2024,0,dataset_2
2024-10-12,Other,Lainnya,160000,5,1,10,2024,0,dataset_2
2024-10-13,Transport,Transportasi,8000,6,1,10,2024,1,dataset_2
2024-10-13,Market,Kebutuhan Dapur,132800,6,1,10,2024,0,dataset_2
2024-10-13,Taxi,Transportasi,40000,6,1,10,2024,1,dataset_2
2024-10-13,Coffee,Kopi & Minuman,208000,6,1,10,2024,0,dataset_2
2024-10-13,Restaurant,Makanan & Minuman,352000,6,1,10,2024,0,dataset_2
2024-10-13,Market,Kebutuhan Dapur,128000,6,1,10,2024,0,dataset_2
2024-10-14,Taxi,Transportasi,65600,0,0,10,2024,0,dataset_2
2024-10-14,Market,Kebutuhan Dapur,176000,0,0,10,2024,0,dataset_2
2024-10-14,Restaurant,Makanan & Minuman,115200,0,0,10,2024,0,dataset_2
2024-10-14,Taxi,Transportasi,81600,0,0,10,2024,0,dataset_2
2024-10-14,Transport,Transportasi,8000,0,0,10,2024,0,dataset_2
2024-10-14,Coffee,Kopi & Minuman,208000,0,0,10,2024,0,dataset_2
2024-10-15,Transport,Transportasi,8000,1,0,10,2024,0,dataset_2
2024-10-15,Market,Kebutuhan Dapur,123200,1,0,10,2024,0,dataset_2
2024-10-15,Restaurant,Makanan & Minuman,224000,1,0,10,2024,0,dataset_2
2024-10-15,Coffee,Kopi & Minuman,89600,1,0,10,2024,0,dataset_2
2024-10-15,Market,Kebutuhan Dapur,81920,1,0,10,2024,0,dataset_2
2024-10-16,Transport,Transportasi,8000,2,0,10,2024,0,dataset_2
2024-10-16,Market,Kebutuhan Dapur,118400,2,0,10,2024,0,dataset_2
2024-10-16,Restaurant,Makanan & Minuman,160000,2,0,10,2024,0,dataset_2
2024-10-16,Coffee,Kopi & Minuman,89600,2,0,10,2024,0,dataset_2
2024-10-17,Transport,Transportasi,8000,3,0,10,2024,0,dataset_2
2024-10-17,Market,Kebutuhan Dapur,160000,3,0,10,2024,0,dataset_2
2024-10-17,Restaurant,Makanan & Minuman,160000,3,0,10,2024,0,dataset_2
2024-10-17,Learning,Pendidikan,480000,3,0,10,2024,0,dataset_2
2024-10-18,Transport,Transportasi,8000,4,0,10,2024,0,dataset_2
2024-10-18,Market,Kebutuhan Dapur,140800,4,0,10,2024,0,dataset_2
2024-10-18,Restaurant,Makanan & Minuman,160000,4,0,10,2024,0,dataset_2
2024-10-18,Coffee,Kopi & Minuman,208000,4,0,10,2024,0,dataset_2
2024-10-18,Market,Kebutuhan Dapur,96000,4,0,10,2024,0,dataset_2
2024-10-19,Coffee,Kopi & Minuman,208000,5,1,10,2024,0,dataset_2
2024-10-19,Transport,Transportasi,8000,5,1,10,2024,1,dataset_2
2024-10-19,Coffee,Kopi & Minuman,89600,5,1,10,2024,0,dataset_2
2024-10-19,Market,Kebutuhan Dapur,352000,5,1,10,2024,0,dataset_2
2024-10-20,Transport,Transportasi,16000,6,1,10,2024,1,dataset_2
2024-10-20,Taxi,Transportasi,41600,6,1,10,2024,1,dataset_2
2024-10-20,Market,Kebutuhan Dapur,144000,6,1,10,2024,0,dataset_2
2024-10-20,Coffee,Kopi & Minuman,208000,6,1,10,2024,0,dataset_2
2024-10-20,Phone,Tagihan Utilitas,80000,6,1,10,2024,0,dataset_2
2024-10-20,Restaurant,Makanan & Minuman,384000,6,1,10,2024,0,dataset_2
2024-10-20,Other,Lainnya,192000,6,1,10,2024,0,dataset_2
2024-10-20,Other,Lainnya,160000,6,1,10,2024,0,dataset_2
2024-10-20,Market,Kebutuhan Dapur,96000,6,1,10,2024,0,dataset_2
2024-10-21,Phone,Tagihan Utilitas,400000,0,0,10,2024,0,dataset_2
2024-10-21,Transport,Transportasi,8000,0,0,10,2024,0,dataset_2
2024-10-21,Coffee,Kopi & Minuman,208000,0,0,10,2024,0,dataset_2
2024-10-21,Learning,Pendidikan,800000,0,0,10,2024,0,dataset_2
2024-10-21,Coffee,Kopi & Minuman,240000,0,0,10,2024,0,dataset_2
2024-10-21,Market,Kebutuhan Dapur,96000,0,0,10,2024,0,dataset_2
2024-10-22,Taxi,Transportasi,48000,1,0,10,2024,0,dataset_2
2024-10-22,Coffee,Kopi & Minuman,208000,1,0,10,2024,0,dataset_2
2024-10-22,Coffee,Kopi & Minuman,89600,1,0,10,2024,0,dataset_2
2024-10-22,Restaurant,Makanan & Minuman,960000,1,0,10,2024,0,dataset_2
2024-10-22,Market,Kebutuhan Dapur,48000,1,0,10,2024,0,dataset_2
2024-10-23,Transport,Transportasi,8000,2,0,10,2024,0,dataset_2
2024-10-23,Taxi,Transportasi,48000,2,0,10,2024,0,dataset_2
2024-10-23,Market,Kebutuhan Dapur,176000,2,0,10,2024,0,dataset_2
2024-10-23,Coffee,Kopi & Minuman,89600,2,0,10,2024,0,dataset_2
2024-10-23,Coffee,Kopi & Minuman,208000,2,0,10,2024,0,dataset_2
2024-10-23,Market,Kebutuhan Dapur,336000,2,0,10,2024,0,dataset_2
2024-10-24,Coffee,Kopi & Minuman,208000,3,0,10,2024,0,dataset_2
2024-10-24,Market,Kebutuhan Dapur,8000,3,0,10,2024,0,dataset_2
2024-10-24,Transport,Transportasi,8000,3,0,10,2024,1,dataset_2
2024-10-24,Market,Kebutuhan Dapur,48000,3,0,10,2024,0,dataset_2
2024-10-24,Communal,Tagihan Utilitas,1600000,3,0,10,2024,0,dataset_2
2024-10-25,Transport,Transportasi,8000,4,0,10,2024,0,dataset_2
2024-10-25,Market,Kebutuhan Dapur,90240,4,0,10,2024,0,dataset_2
2024-10-25,Market,Kebutuhan Dapur,160000,4,0,10,2024,0,dataset_2
2024-10-25,Coffee,Kopi & Minuman,96000,4,0,10,2024,0,dataset_2
2024-10-25,Coffee,Kopi & Minuman,208000,4,0,10,2024,0,dataset_2
2024-10-26,Transport,Transportasi,16000,5,1,10,2024,1,dataset_2
2024-10-26,Transport,Transportasi,8000,5,1,10,2024,1,dataset_2
2024-10-26,Other,Lainnya,240000,5,1,10,2024,0,dataset_2
2024-10-26,Coffee,Kopi & Minuman,208000,5,1,10,2024,0,dataset_2
2024-10-26,Market,Kebutuhan Dapur,80000,5,1,10,2024,0,dataset_2
2024-10-27,Transport,Transportasi,16000,6,1,10,2024,1,dataset_2
2024-10-27,Market,Kebutuhan Dapur,118400,6,1,10,2024,0,dataset_2
2024-10-27,Taxi,Transportasi,48000,6,1,10,2024,1,dataset_2
2024-10-27,Coffee,Kopi & Minuman,208000,6,1,10,2024,0,dataset_2
2024-10-27,Restaurant,Makanan & Minuman,368000,6,1,10,2024,0,dataset_2
2024-10-27,Transport,Transportasi,8000,6,1,10,2024,1,dataset_2
2024-10-27,Other,Lainnya,160000,6,1,10,2024,0,dataset_2
2024-10-27,Market,Kebutuhan Dapur,448000,6,1,10,2024,0,dataset_2
2024-10-28,Taxi,Transportasi,148800,0,0,10,2024,0,dataset_2
2024-10-28,Restaurant,Makanan & Minuman,115200,0,0,10,2024,0,dataset_2
2024-10-28,Clothing,Belanja & Lifestyle,2016000,0,0,10,2024,0,dataset_2
2024-10-28,Coffee,Kopi & Minuman,102400,0,0,10,2024,0,dataset_2
2024-10-28,Restaurant,Makanan & Minuman,128000,0,0,10,2024,0,dataset_2
2024-10-28,Coffee,Kopi & Minuman,80000,0,0,10,2024,0,dataset_2
2024-10-29,Transport,Transportasi,8000,1,0,10,2024,0,dataset_2
2024-10-29,Market,Kebutuhan Dapur,160000,1,0,10,2024,0,dataset_2
2024-10-29,Restaurant,Makanan & Minuman,176000,1,0,10,2024,0,dataset_2
2024-10-29,Coffee,Kopi & Minuman,102400,1,0,10,2024,0,dataset_2
2024-10-29,Coffee,Kopi & Minuman,208000,1,0,10,2024,0,dataset_2
2024-10-29,Market,Kebutuhan Dapur,112000,1,0,10,2024,0,dataset_2
2024-10-30,Transport,Transportasi,8000,2,0,10,2024,1,dataset_2
2024-10-30,Market,Kebutuhan Dapur,128000,2,0,10,2024,0,dataset_2
2024-10-30,Restaurant,Makanan & Minuman,384000,2,0,10,2024,0,dataset_2
2024-10-30,Coffee,Kopi & Minuman,102400,2,0,10,2024,0,dataset_2
2024-10-30,Events,Hiburan & Gaya Hidup,160000,2,0,10,2024,0,dataset_2
2024-10-30,Transport,Transportasi,16000,2,0,10,2024,1,dataset_2
2024-10-30,Restaurant,Makanan & Minuman,272000,2,0,10,2024,0,dataset_2
2024-10-31,Sport,Hobi & Olahraga,1424000,3,0,10,2024,0,dataset_2
2024-11-02,Sport,Hobi & Olahraga,320000,5,1,11,2024,0,dataset_2
2024-10-31,Transport,Transportasi,16000,3,0,10,2024,0,dataset_2
2024-10-31,Market,Kebutuhan Dapur,144000,3,0,10,2024,0,dataset_2
2024-10-31,Coffee,Kopi & Minuman,102400,3,0,10,2024,0,dataset_2
2024-10-31,Coffee,Kopi & Minuman,192000,3,0,10,2024,0,dataset_2
2024-10-31,Events,Hiburan & Gaya Hidup,320000,3,0,10,2024,0,dataset_2
2024-10-31,Market,Kebutuhan Dapur,384000,3,0,10,2024,0,dataset_2
2024-11-01,Market,Kebutuhan Dapur,118400,4,0,11,2024,0,dataset_2
2024-11-01,Restaurant,Makanan & Minuman,128000,4,0,11,2024,0,dataset_2
2024-11-01,Coffee,Kopi & Minuman,102400,4,0,11,2024,0,dataset_2
2024-11-01,Coffee,Kopi & Minuman,176000,4,0,11,2024,0,dataset_2
2024-11-01,Transport,Transportasi,8000,4,0,11,2024,0,dataset_2
2024-11-02,Transport,Transportasi,8000,5,1,11,2024,1,dataset_2
2024-11-02,Taxi,Transportasi,65600,5,1,11,2024,0,dataset_2
2024-11-02,Market,Kebutuhan Dapur,144000,5,1,11,2024,0,dataset_2
2024-11-02,Coffee,Kopi & Minuman,89600,5,1,11,2024,0,dataset_2
2024-11-02,Coffee,Kopi & Minuman,160000,5,1,11,2024,0,dataset_2
2024-11-02,Market,Kebutuhan Dapur,304000,5,1,11,2024,0,dataset_2
2024-11-03,Learning,Pendidikan,128000,6,1,11,2024,0,dataset_2
2024-11-02,Learning,Pendidikan,320000,5,1,11,2024,0,dataset_2
2024-11-03,Transport,Transportasi,8000,6,1,11,2024,1,dataset_2
2024-11-03,Coffee,Kopi & Minuman,89600,6,1,11,2024,0,dataset_2
2024-11-03,Other,Lainnya,400000,6,1,11,2024,0,dataset_2
2024-11-03,Restaurant,Makanan & Minuman,832000,6,1,11,2024,0,dataset_2
2024-11-04,Phone,Tagihan Utilitas,320000,0,0,11,2024,0,dataset_2
2024-11-04,Transport,Transportasi,8000,0,0,11,2024,0,dataset_2
2024-11-04,Coffee,Kopi & Minuman,208000,0,0,11,2024,0,dataset_2
2024-11-04,Transport,Transportasi,16000,0,0,11,2024,0,dataset_2
2024-11-04,Market,Kebutuhan Dapur,16000,0,0,11,2024,0,dataset_2
2024-11-05,Learning,Pendidikan,320000,1,0,11,2024,0,dataset_2
2024-11-05,Transport,Transportasi,8000,1,0,11,2024,0,dataset_2
2024-11-05,Transport,Transportasi,8000,1,0,11,2024,1,dataset_2
2024-11-05,Market,Kebutuhan Dapur,118400,1,0,11,2024,0,dataset_2
2024-11-05,Coffee,Kopi & Minuman,89600,1,0,11,2024,0,dataset_2
2024-11-05,Market,Kebutuhan Dapur,100480,1,0,11,2024,0,dataset_2
2024-11-06,Transport,Transportasi,8000,2,0,11,2024,0,dataset_2
2024-11-06,Market,Kebutuhan Dapur,118400,2,0,11,2024,0,dataset_2
2024-11-06,Market,Kebutuhan Dapur,208000,2,0,11,2024,0,dataset_2
2024-11-06,Coffee,Kopi & Minuman,160000,2,0,11,2024,0,dataset_2
2024-11-06,Restaurant,Makanan & Minuman,104000,2,0,11,2024,0,dataset_2
2024-11-06,Coffee,Kopi & Minuman,72000,2,0,11,2024,0,dataset_2
2024-11-06,Market,Kebutuhan Dapur,192000,2,0,11,2024,0,dataset_2
2024-11-07,Learning,Pendidikan,102400,3,0,11,2024,0,dataset_2
2024-11-07,Transport,Transportasi,8000,3,0,11,2024,0,dataset_2
2024-11-07,Market,Kebutuhan Dapur,128000,3,0,11,2024,0,dataset_2
2024-11-07,Coffee,Kopi & Minuman,208000,3,0,11,2024,0,dataset_2
2024-11-07,Restaurant,Makanan & Minuman,104000,3,0,11,2024,0,dataset_2
2024-11-07,Market,Kebutuhan Dapur,256000,3,0,11,2024,0,dataset_2
2024-11-08,Other,Lainnya,320000,4,0,11,2024,0,dataset_2
2024-11-08,Transport,Transportasi,8000,4,0,11,2024,0,dataset_2
2024-11-08,Coffee,Kopi & Minuman,208000,4,0,11,2024,0,dataset_2
2024-11-08,Restaurant,Makanan & Minuman,104000,4,0,11,2024,0,dataset_2
2024-11-08,Market,Kebutuhan Dapur,148000,4,0,11,2024,0,dataset_2
2024-11-09,Transport,Transportasi,16000,5,1,11,2024,1,dataset_2
2024-11-09,Coffee,Kopi & Minuman,240000,5,1,11,2024,0,dataset_2
2024-11-09,Transport,Transportasi,8000,5,1,11,2024,1,dataset_2
2024-11-09,Restaurant,Makanan & Minuman,560000,5,1,11,2024,0,dataset_2
2024-11-09,Market,Kebutuhan Dapur,240000,5,1,11,2024,0,dataset_2
2024-11-10,Transport,Transportasi,8000,6,1,11,2024,1,dataset_2
2024-11-10,Market,Kebutuhan Dapur,118400,6,1,11,2024,0,dataset_2
2024-11-10,Coffee,Kopi & Minuman,96000,6,1,11,2024,1,dataset_2
2024-11-10,Learning,Pendidikan,800000,6,1,11,2024,0,dataset_2
2024-11-10,Coffee,Kopi & Minuman,89600,6,1,11,2024,0,dataset_2
2024-11-11,Transport,Transportasi,8000,0,0,11,2024,0,dataset_2
2024-11-11,Market,Kebutuhan Dapur,208000,0,0,11,2024,0,dataset_2
2024-11-11,Coffee,Kopi & Minuman,89600,0,0,11,2024,0,dataset_2
2024-11-11,Restaurant,Makanan & Minuman,104000,0,0,11,2024,0,dataset_2
2024-11-11,Market,Kebutuhan Dapur,256000,0,0,11,2024,0,dataset_2
2024-11-11,Communal,Tagihan Utilitas,2400000,0,0,11,2024,0,dataset_2
2024-11-12,Coffee,Kopi & Minuman,89600,1,0,11,2024,0,dataset_2
2024-11-12,Transport,Transportasi,8000,1,0,11,2024,0,dataset_2
2024-11-12,Coffee,Kopi & Minuman,115200,1,0,11,2024,0,dataset_2
2024-11-12,Coffee,Kopi & Minuman,176000,1,0,11,2024,0,dataset_2
2024-11-12,Restaurant,Makanan & Minuman,104000,1,0,11,2024,0,dataset_2
2024-11-12,Market,Kebutuhan Dapur,134400,1,0,11,2024,0,dataset_2
2024-11-13,Market,Kebutuhan Dapur,128000,2,0,11,2024,0,dataset_2
2024-11-13,Transport,Transportasi,8000,2,0,11,2024,0,dataset_2
2024-11-13,Market,Kebutuhan Dapur,112000,2,0,11,2024,0,dataset_2
2024-11-13,Coffee,Kopi & Minuman,89600,2,0,11,2024,0,dataset_2
2024-11-13,Coffee,Kopi & Minuman,208000,2,0,11,2024,0,dataset_2
2024-11-13,Restaurant,Makanan & Minuman,104000,2,0,11,2024,0,dataset_2
2024-11-13,Market,Kebutuhan Dapur,48000,2,0,11,2024,0,dataset_2
2024-11-14,Transport,Transportasi,8000,3,0,11,2024,1,dataset_2
2024-11-14,Transport,Transportasi,8000,3,0,11,2024,0,dataset_2
2024-11-14,Market,Kebutuhan Dapur,240000,3,0,11,2024,0,dataset_2
2024-11-14,Coffee,Kopi & Minuman,208000,3,0,11,2024,0,dataset_2
2024-11-14,Coffee,Kopi & Minuman,89600,3,0,11,2024,0,dataset_2
2024-11-14,Restaurant,Makanan & Minuman,448000,3,0,11,2024,0,dataset_2
2024-11-15,Transport,Transportasi,16000,4,0,11,2024,0,dataset_2
2024-11-15,Market,Kebutuhan Dapur,128000,4,0,11,2024,0,dataset_2
2024-11-15,Coffee,Kopi & Minuman,96000,4,0,11,2024,0,dataset_2
2024-11-15,Coffee,Kopi & Minuman,208000,4,0,11,2024,0,dataset_2
2024-11-15,Restaurant,Makanan & Minuman,136000,4,0,11,2024,0,dataset_2
2024-11-15,Restaurant,Makanan & Minuman,592000,4,0,11,2024,0,dataset_2
2024-11-15,Transport,Transportasi,8000,4,0,11,2024,0,dataset_2
2024-11-16,Transport,Transportasi,8000,5,1,11,2024,1,dataset_2
2024-11-16,Coffee,Kopi & Minuman,208000,5,1,11,2024,0,dataset_2
2024-11-16,Coffee,Kopi & Minuman,96000,5,1,11,2024,1,dataset_2
2024-11-16,Transport,Transportasi,16000,5,1,11,2024,1,dataset_2
2024-11-16,Restaurant,Makanan & Minuman,640000,5,1,11,2024,0,dataset_2
2024-11-17,Transport,Transportasi,16000,6,1,11,2024,1,dataset_2
2024-11-17,Coffee,Kopi & Minuman,208000,6,1,11,2024,0,dataset_2
2024-11-17,Coffee,Kopi & Minuman,89600,6,1,11,2024,0,dataset_2
2024-11-17,Market,Kebutuhan Dapur,352000,6,1,11,2024,0,dataset_2
2024-11-18,Transport,Transportasi,16000,0,0,11,2024,0,dataset_2
2024-11-18,Market,Kebutuhan Dapur,224000,0,0,11,2024,0,dataset_2
2024-11-18,Coffee,Kopi & Minuman,320000,0,0,11,2024,0,dataset_2
2024-11-18,Transport,Transportasi,8000,0,0,11,2024,0,dataset_2
2024-11-18,Market,Kebutuhan Dapur,144000,0,0,11,2024,0,dataset_2
2024-11-19,Transport,Transportasi,8000,1,0,11,2024,0,dataset_2
2024-11-19,Market,Kebutuhan Dapur,8000,1,0,11,2024,0,dataset_2
2024-11-19,Coffee,Kopi & Minuman,96000,1,0,11,2024,0,dataset_2
2024-11-19,Coffee,Kopi & Minuman,288000,1,0,11,2024,0,dataset_2
2024-11-19,Restaurant,Makanan & Minuman,912000,1,0,11,2024,0,dataset_2
2024-11-20,Transport,Transportasi,16000,2,0,11,2024,0,dataset_2
2024-11-20,Restaurant,Makanan & Minuman,144000,2,0,11,2024,0,dataset_2
2024-11-20,Coffee,Kopi & Minuman,96000,2,0,11,2024,0,dataset_2
2024-11-20,Coffee,Kopi & Minuman,89600,2,0,11,2024,0,dataset_2
2024-11-20,Restaurant,Makanan & Minuman,128000,2,0,11,2024,0,dataset_2
2024-11-20,Transport,Transportasi,8000,2,0,11,2024,0,dataset_2
2024-11-20,Market,Kebutuhan Dapur,72000,2,0,11,2024,0,dataset_2
2024-11-21,Other,Lainnya,240000,3,0,11,2024,0,dataset_2
2024-11-21,Transport,Transportasi,16000,3,0,11,2024,0,dataset_2
2024-11-21,Coffee,Kopi & Minuman,96000,3,0,11,2024,0,dataset_2
2024-11-21,Business Expenses,Lainnya,272000,3,0,11,2024,0,dataset_2
2024-11-21,Learning,Pendidikan,800000,3,0,11,2024,0,dataset_2
2024-11-21,Restaurant,Makanan & Minuman,112000,3,0,11,2024,0,dataset_2
2024-11-21,Coffee,Kopi & Minuman,240000,3,0,11,2024,0,dataset_2
2024-11-21,Transport,Transportasi,8000,3,0,11,2024,0,dataset_2
2024-11-21,Market,Kebutuhan Dapur,128000,3,0,11,2024,0,dataset_2
2024-11-22,Transport,Transportasi,16000,4,0,11,2024,0,dataset_2
2024-11-22,Market,Kebutuhan Dapur,118400,4,0,11,2024,0,dataset_2
2024-11-22,Coffee,Kopi & Minuman,96000,4,0,11,2024,0,dataset_2
2024-11-22,Restaurant,Makanan & Minuman,240000,4,0,11,2024,0,dataset_2
2024-11-22,Coffee,Kopi & Minuman,256000,4,0,11,2024,0,dataset_2
2024-11-22,Coffee,Kopi & Minuman,112000,4,0,11,2024,0,dataset_2
2024-11-22,Transport,Transportasi,8000,4,0,11,2024,0,dataset_2
2024-11-22,Market,Kebutuhan Dapur,80000,4,0,11,2024,0,dataset_2
2024-11-23,Restaurant,Makanan & Minuman,288000,5,1,11,2024,0,dataset_2
2024-11-23,Coffee,Kopi & Minuman,96000,5,1,11,2024,0,dataset_2
2024-11-23,Taxi,Transportasi,48000,5,1,11,2024,1,dataset_2
2024-11-23,Restaurant,Makanan & Minuman,160000,5,1,11,2024,0,dataset_2
2024-11-24,Transport,Transportasi,8000,6,1,11,2024,1,dataset_2
2024-11-24,Coffee,Kopi & Minuman,96000,6,1,11,2024,1,dataset_2
2024-11-24,Learning,Pendidikan,480000,6,1,11,2024,0,dataset_2
2024-11-24,Restaurant,Makanan & Minuman,688000,6,1,11,2024,0,dataset_2
2024-11-25,Taxi,Transportasi,112000,0,0,11,2024,0,dataset_2
2024-11-25,Taxi,Transportasi,40000,0,0,11,2024,0,dataset_2
2024-11-25,Phone,Tagihan Utilitas,80000,0,0,11,2024,0,dataset_2
2024-11-27,Taxi,Transportasi,64000,2,0,11,2024,0,dataset_2
2024-11-27,Health,Kesehatan,224000,2,0,11,2024,0,dataset_2
2024-11-27,Market,Kebutuhan Dapur,320000,2,0,11,2024,0,dataset_2
2024-11-27,Transport,Transportasi,24000,2,0,11,2024,0,dataset_2
2024-11-27,Coffee,Kopi & Minuman,144000,2,0,11,2024,0,dataset_2
2024-11-27,Market,Kebutuhan Dapur,256000,2,0,11,2024,0,dataset_2
2024-11-28,Taxi,Transportasi,65600,3,0,11,2024,0,dataset_2
2024-11-28,Coffee,Kopi & Minuman,80000,3,0,11,2024,0,dataset_2
2024-11-28,Coffee,Kopi & Minuman,160000,3,0,11,2024,0,dataset_2
2024-11-28,Taxi,Transportasi,112000,3,0,11,2024,0,dataset_2
2024-11-28,Coffee,Kopi & Minuman,192000,3,0,11,2024,0,dataset_2
2024-11-29,Transport,Transportasi,16000,4,0,11,2024,0,dataset_2
2024-11-29,Market,Kebutuhan Dapur,112000,4,0,11,2024,0,dataset_2
2024-11-29,Taxi,Transportasi,67200,4,0,11,2024,0,dataset_2
2024-11-29,Coffee,Kopi & Minuman,96000,4,0,11,2024,0,dataset_2
2024-11-29,Coffee,Kopi & Minuman,112000,4,0,11,2024,0,dataset_2
2024-11-29,Market,Kebutuhan Dapur,416000,4,0,11,2024,0,dataset_2
2024-11-29,Taxi,Transportasi,48000,4,0,11,2024,0,dataset_2
2024-11-30,Transport,Transportasi,16000,5,1,11,2024,1,dataset_2
2024-11-30,Coffee,Kopi & Minuman,240000,5,1,11,2024,0,dataset_2
2024-11-30,Transport,Transportasi,8000,5,1,11,2024,1,dataset_2
2024-11-30,Market,Kebutuhan Dapur,160000,5,1,11,2024,0,dataset_2
2024-12-01,Transport,Transportasi,16000,6,1,12,2024,1,dataset_2
2024-12-01,Restaurant,Makanan & Minuman,80000,6,1,12,2024,1,dataset_2
2024-12-01,Coffee,Kopi & Minuman,89600,6,1,12,2024,1,dataset_2
2024-12-01,Transport,Transportasi,8000,6,1,12,2024,1,dataset_2
2024-12-01,Coffee,Kopi & Minuman,240000,6,1,12,2024,0,dataset_2
2024-12-01,Phone,Tagihan Utilitas,304000,6,1,12,2024,0,dataset_2
2024-12-02,Transport,Transportasi,16000,0,0,12,2024,0,dataset_2
2024-12-02,Restaurant,Makanan & Minuman,160000,0,0,12,2024,0,dataset_2
2024-12-02,Learning,Pendidikan,320000,0,0,12,2024,0,dataset_2
2024-12-02,Coffee,Kopi & Minuman,89600,0,0,12,2024,0,dataset_2
2024-12-02,Transport,Transportasi,8000,0,0,12,2024,1,dataset_2
2024-12-02,Market,Kebutuhan Dapur,160000,0,0,12,2024,0,dataset_2
2024-12-03,Transport,Transportasi,16000,1,0,12,2024,1,dataset_2
2024-12-03,Market,Kebutuhan Dapur,104000,1,0,12,2024,0,dataset_2
2024-12-03,Transport,Transportasi,8000,1,0,12,2024,0,dataset_2
2024-12-03,Taxi,Transportasi,40000,1,0,12,2024,0,dataset_2
2024-12-03,Restaurant,Makanan & Minuman,176000,1,0,12,2024,0,dataset_2
2024-12-03,Coffee,Kopi & Minuman,96000,1,0,12,2024,0,dataset_2
2024-12-03,Learning,Pendidikan,128000,1,0,12,2024,0,dataset_2
2024-12-03,Coffee,Kopi & Minuman,115200,1,0,12,2024,0,dataset_2
2024-12-03,Health,Kesehatan,120000,1,0,12,2024,0,dataset_2
2024-12-03,Transport,Transportasi,16000,1,0,12,2024,0,dataset_2
2024-12-04,Learning,Pendidikan,48000,2,0,12,2024,0,dataset_2
2024-12-04,Transport,Transportasi,16000,2,0,12,2024,0,dataset_2
